NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	Details ...	81	-0.53722674	-1.5028473	0.0047343504	0.08626648	0.7828	3557	tags=19%, list=9%, signal=20%	
KEGG_TYPE_I_DIABETES_MELLITUS	KEGG_TYPE_I_DIABETES_MELLITUS	Details ...	41	-0.5993059	-1.4966025	0.015702238	0.08713759	0.8052	7383	tags=41%, list=19%, signal=51%	
KEGG_DORSO_VENTRAL_AXIS_FORMATION	KEGG_DORSO_VENTRAL_AXIS_FORMATION	Details ...	24	-0.65983003	-1.4943819	0.026340254	0.08454032	0.8136	9949	tags=63%, list=25%, signal=84%	
KEGG_ALLOGRAFT_REJECTION	KEGG_ALLOGRAFT_REJECTION	Details ...	35	-0.60901856	-1.489771	0.02037201	0.084594406	0.826	7383	tags=40%, list=19%, signal=49%	
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION		114	-0.51331604	-1.4855026	0.0035078928	0.084517464	0.8398	4728	tags=29%, list=12%, signal=33%	
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC		74	-0.5341823	-1.4707267	0.010852302	0.09503816	0.8838	4323	tags=31%, list=11%, signal=35%	
KEGG_MAPK_SIGNALING_PATHWAY	KEGG_MAPK_SIGNALING_PATHWAY		267	-0.46937558	-1.4652216	4.4464206E-4	0.09644946	0.8956	9362	tags=43%, list=24%, signal=56%	
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION		68	-0.53852814	-1.459161	0.01647313	0.09856869	0.9148	5633	tags=31%, list=14%, signal=36%	
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS		16	-0.6844369	-1.4296515	0.055448096	0.12794378	0.9636	7717	tags=56%, list=20%, signal=70%	
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY		108	-0.493169	-1.4212562	0.010472542	0.13351983	0.9722	5733	tags=29%, list=15%, signal=34%	
KEGG_ERBB_SIGNALING_PATHWAY	KEGG_ERBB_SIGNALING_PATHWAY		87	-0.50029683	-1.4113958	0.017525773	0.14193112	0.9788	10068	tags=46%, list=26%, signal=62%	
KEGG_AUTOIMMUNE_THYROID_DISEASE	KEGG_AUTOIMMUNE_THYROID_DISEASE		50	-0.54045224	-1.400897	0.03346347	0.15113494	0.9888	7383	tags=26%, list=19%, signal=32%	
KEGG_NOTCH_SIGNALING_PATHWAY	KEGG_NOTCH_SIGNALING_PATHWAY		47	-0.5458978	-1.3997155	0.042074926	0.1474503	0.9896	5385	tags=36%, list=14%, signal=42%	
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM		83	-0.5014601	-1.396467	0.023778072	0.14688121	0.9902	4150	tags=25%, list=11%, signal=28%	
KEGG_VEGF_SIGNALING_PATHWAY	KEGG_VEGF_SIGNALING_PATHWAY		76	-0.5074722	-1.3927472	0.024665441	0.14744706	0.9924	9194	tags=39%, list=24%, signal=52%	
KEGG_ARACHIDONIC_ACID_METABOLISM	KEGG_ARACHIDONIC_ACID_METABOLISM		58	-0.52239555	-1.3867806	0.0408614	0.15108868	0.994	8815	tags=43%, list=23%, signal=56%	
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION		23	-0.6102175	-1.3681574	0.07995042	0.17343497	0.998	7457	tags=39%, list=19%, signal=48%	
KEGG_DILATED_CARDIOMYOPATHY	KEGG_DILATED_CARDIOMYOPATHY		90	-0.48243514	-1.3610778	0.03077321	0.17905092	0.9982	5574	tags=29%, list=14%, signal=34%	
KEGG_BLADDER_CANCER	KEGG_BLADDER_CANCER		42	-0.53145474	-1.3437566	0.07259684	0.20195225	0.9998	2995	tags=24%, list=8%, signal=26%	
KEGG_PATHWAYS_IN_CANCER	KEGG_PATHWAYS_IN_CANCER		324	-0.42059845	-1.3328288	0.0080312565	0.21526003	0.9998	5254	tags=25%, list=13%, signal=28%	
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION		270	-0.42001662	-1.312206	0.016342064	0.24778003	1.0	7240	tags=29%, list=19%, signal=35%	
KEGG_FOCAL_ADHESION	KEGG_FOCAL_ADHESION		199	-0.42638582	-1.3019552	0.026645042	0.2618888	1.0	5815	tags=29%, list=15%, signal=33%	
KEGG_TIGHT_JUNCTION	KEGG_TIGHT_JUNCTION		132	-0.44064406	-1.2989397	0.04803169	0.26138777	1.0	4707	tags=22%, list=12%, signal=25%	
KEGG_ENDOCYTOSIS	KEGG_ENDOCYTOSIS		181	-0.4275165	-1.2956511	0.033160865	0.26151142	1.0	9626	tags=38%, list=25%, signal=50%	
KEGG_RENAL_CELL_CARCINOMA	KEGG_RENAL_CELL_CARCINOMA		70	-0.47540447	-1.28983	0.07564378	0.26679304	1.0	10111	tags=44%, list=26%, signal=60%	
KEGG_TGF_BETA_SIGNALING_PATHWAY	KEGG_TGF_BETA_SIGNALING_PATHWAY		86	-0.45488167	-1.2753453	0.078100264	0.29014537	1.0	9867	tags=44%, list=25%, signal=59%	
KEGG_LYSOSOME	KEGG_LYSOSOME		121	-0.43670523	-1.2734525	0.057625435	0.28748316	1.0	5398	tags=32%, list=14%, signal=37%	
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION		42	-0.5050206	-1.2734147	0.11370178	0.28104255	1.0	5546	tags=31%, list=14%, signal=36%	
KEGG_PHENYLALANINE_METABOLISM	KEGG_PHENYLALANINE_METABOLISM		18	-0.592296	-1.2712164	0.15477706	0.2790972	1.0	7441	tags=50%, list=19%, signal=62%	
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION		46	-0.491447	-1.2530951	0.12104499	0.31190717	1.0	5495	tags=28%, list=14%, signal=33%	
KEGG_PRION_DISEASES	KEGG_PRION_DISEASES		35	-0.50959367	-1.2512696	0.14632684	0.3091772	1.0	3557	tags=17%, list=9%, signal=19%	
KEGG_APOPTOSIS	KEGG_APOPTOSIS		86	-0.43596902	-1.226805	0.1210443	0.35854882	1.0	5254	tags=30%, list=13%, signal=35%	
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY		67	-0.4527945	-1.224976	0.13838683	0.3557382	1.0	6514	tags=28%, list=17%, signal=34%	
KEGG_HISTIDINE_METABOLISM	KEGG_HISTIDINE_METABOLISM		29	-0.5131343	-1.2082636	0.18722402	0.38966045	1.0	7441	tags=45%, list=19%, signal=55%	
KEGG_AXON_GUIDANCE	KEGG_AXON_GUIDANCE		128	-0.4098121	-1.2065428	0.120565616	0.38650492	1.0	5765	tags=27%, list=15%, signal=31%	
KEGG_OLFACTORY_TRANSDUCTION	KEGG_OLFACTORY_TRANSDUCTION		386	-0.37525877	-1.1984593	0.055793073	0.39916602	1.0	8526	tags=13%, list=22%, signal=17%	
KEGG_VIRAL_MYOCARDITIS	KEGG_VIRAL_MYOCARDITIS		68	-0.43942484	-1.1927203	0.16111563	0.40622634	1.0	9193	tags=41%, list=24%, signal=54%	
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY		79	-0.4251029	-1.1827176	0.1725046	0.42514026	1.0	10068	tags=37%, list=26%, signal=49%	
KEGG_CALCIUM_SIGNALING_PATHWAY	KEGG_CALCIUM_SIGNALING_PATHWAY		177	-0.38806456	-1.1779357	0.12431662	0.4300179	1.0	5824	tags=25%, list=15%, signal=29%	
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT		37	-0.473097	-1.1693013	0.20879121	0.44525066	1.0	5811	tags=38%, list=15%, signal=44%	
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	KEGG_NEUROTROPHIN_SIGNALING_PATHWAY		126	-0.3966893	-1.1640389	0.16712329	0.45135587	1.0	5301	tags=28%, list=14%, signal=32%	
KEGG_INSULIN_SIGNALING_PATHWAY	KEGG_INSULIN_SIGNALING_PATHWAY		137	-0.3882125	-1.1478463	0.18166259	0.4879548	1.0	10068	tags=42%, list=26%, signal=56%	
KEGG_ADHERENS_JUNCTION	KEGG_ADHERENS_JUNCTION		73	-0.41379103	-1.1367271	0.23050214	0.51156455	1.0	9406	tags=38%, list=24%, signal=50%	
KEGG_GNRH_SIGNALING_PATHWAY	KEGG_GNRH_SIGNALING_PATHWAY		101	-0.39505845	-1.1362019	0.22048254	0.50459164	1.0	5540	tags=28%, list=14%, signal=32%	
KEGG_TYPE_II_DIABETES_MELLITUS	KEGG_TYPE_II_DIABETES_MELLITUS		47	-0.43977576	-1.1339302	0.25705418	0.5028706	1.0	8499	tags=32%, list=22%, signal=41%	
KEGG_ARGININE_AND_PROLINE_METABOLISM	KEGG_ARGININE_AND_PROLINE_METABOLISM		54	-0.42779428	-1.1231155	0.25447428	0.5253713	1.0	9038	tags=33%, list=23%, signal=43%	
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS		96	-0.39113015	-1.1123179	0.25178754	0.5487084	1.0	5637	tags=23%, list=14%, signal=27%	
KEGG_SMALL_CELL_LUNG_CANCER	KEGG_SMALL_CELL_LUNG_CANCER		84	-0.398836	-1.1123075	0.26279864	0.54017144	1.0	2995	tags=19%, list=8%, signal=21%	
KEGG_TRYPTOPHAN_METABOLISM	KEGG_TRYPTOPHAN_METABOLISM		39	-0.44349426	-1.1090782	0.288819	0.5411923	1.0	5077	tags=28%, list=13%, signal=32%	
KEGG_MELANOMA	KEGG_MELANOMA		71	-0.40434405	-1.1069462	0.27834204	0.53895706	1.0	5171	tags=25%, list=13%, signal=29%	
KEGG_RETINOL_METABOLISM	KEGG_RETINOL_METABOLISM		64	-0.41163522	-1.10671	0.28212065	0.53156555	1.0	8208	tags=22%, list=21%, signal=28%	
KEGG_RENIN_ANGIOTENSIN_SYSTEM	KEGG_RENIN_ANGIOTENSIN_SYSTEM		17	-0.52568	-1.1043609	0.33621794	0.53006685	1.0	3265	tags=24%, list=8%, signal=26%	
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE		22	-0.4970298	-1.0945055	0.33047345	0.55001205	1.0	5396	tags=32%, list=14%, signal=37%	
KEGG_HEDGEHOG_SIGNALING_PATHWAY	KEGG_HEDGEHOG_SIGNALING_PATHWAY		56	-0.41330487	-1.0863947	0.3182193	0.56497055	1.0	5183	tags=29%, list=13%, signal=33%	
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	KEGG_GLYCOSAMINOGLYCAN_DEGRADATION		21	-0.4857221	-1.0713384	0.36565098	0.5999377	1.0	4457	tags=38%, list=11%, signal=43%	
KEGG_LINOLEIC_ACID_METABOLISM	KEGG_LINOLEIC_ACID_METABOLISM		29	-0.45712742	-1.0702515	0.3557372	0.5947108	1.0	11737	tags=45%, list=30%, signal=64%	
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON		213	-0.3445614	-1.0625283	0.31774417	0.60872567	1.0	9295	tags=35%, list=24%, signal=46%	
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS		53	-0.4026751	-1.0569928	0.36481276	0.61655277	1.0	10369	tags=47%, list=27%, signal=64%	
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE		26	-0.45916313	-1.050554	0.39307597	0.62713856	1.0	5396	tags=35%, list=14%, signal=40%	
KEGG_CHRONIC_MYELOID_LEUKEMIA	KEGG_CHRONIC_MYELOID_LEUKEMIA		73	-0.38505286	-1.050162	0.37456307	0.62000126	1.0	10068	tags=47%, list=26%, signal=63%	
KEGG_ACUTE_MYELOID_LEUKEMIA	KEGG_ACUTE_MYELOID_LEUKEMIA		57	-0.39484307	-1.0465482	0.38408014	0.62203556	1.0	10068	tags=42%, list=26%, signal=57%	
KEGG_PRIMARY_IMMUNODEFICIENCY	KEGG_PRIMARY_IMMUNODEFICIENCY		35	-0.43075934	-1.043909	0.39626557	0.62147737	1.0	5103	tags=29%, list=13%, signal=33%	
KEGG_CARDIAC_MUSCLE_CONTRACTION	KEGG_CARDIAC_MUSCLE_CONTRACTION		79	-0.37518546	-1.0386612	0.3949112	0.6283332	1.0	5235	tags=16%, list=13%, signal=19%	
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES		15	-0.50747657	-1.0375677	0.42186993	0.6234527	1.0	5588	tags=47%, list=14%, signal=54%	
KEGG_TASTE_TRANSDUCTION	KEGG_TASTE_TRANSDUCTION		51	-0.38900208	-1.0176631	0.43050846	0.6711401	1.0	5540	tags=25%, list=14%, signal=30%	
KEGG_TYROSINE_METABOLISM	KEGG_TYROSINE_METABOLISM		42	-0.39808077	-1.0024637	0.4618705	0.7062042	1.0	7441	tags=31%, list=19%, signal=38%	
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION		56	-0.37791634	-0.99920976	0.4573816	0.7068498	1.0	3394	tags=14%, list=9%, signal=16%	
KEGG_ASTHMA	KEGG_ASTHMA		28	-0.42492968	-0.9983995	0.46319568	0.7007854	1.0	6642	tags=18%, list=17%, signal=21%	
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM		34	-0.4084795	-0.9948004	0.47011113	0.70272547	1.0	11112	tags=59%, list=28%, signal=82%	
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM		76	-0.35956845	-0.9903214	0.49026927	0.70696187	1.0	5824	tags=30%, list=15%, signal=35%	
KEGG_SPHINGOLIPID_METABOLISM	KEGG_SPHINGOLIPID_METABOLISM		39	-0.39064133	-0.96266896	0.5398178	0.77464664	1.0	4087	tags=26%, list=10%, signal=29%	
KEGG_ETHER_LIPID_METABOLISM	KEGG_ETHER_LIPID_METABOLISM		33	-0.3956937	-0.96174836	0.51577705	0.7683896	1.0	6103	tags=30%, list=16%, signal=36%	
KEGG_MTOR_SIGNALING_PATHWAY	KEGG_MTOR_SIGNALING_PATHWAY		52	-0.3673883	-0.9534265	0.54232585	0.78229266	1.0	10108	tags=38%, list=26%, signal=52%	
KEGG_REGULATION_OF_AUTOPHAGY	KEGG_REGULATION_OF_AUTOPHAGY		35	-0.3882519	-0.9460105	0.5498242	0.7935148	1.0	4852	tags=14%, list=12%, signal=16%	
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES		26	-0.40988454	-0.9372117	0.5607676	0.80862546	1.0	9001	tags=50%, list=23%, signal=65%	
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	KEGG_GLYCEROPHOSPHOLIPID_METABOLISM		77	-0.33778286	-0.9336819	0.5949868	0.8091324	1.0	6103	tags=30%, list=16%, signal=35%	
KEGG_GALACTOSE_METABOLISM	KEGG_GALACTOSE_METABOLISM		26	-0.4028238	-0.9275774	0.57917434	0.816465	1.0	8280	tags=35%, list=21%, signal=44%	
KEGG_ENDOMETRIAL_CANCER	KEGG_ENDOMETRIAL_CANCER		52	-0.35133246	-0.9214273	0.60061574	0.82370406	1.0	5116	tags=21%, list=13%, signal=24%	
KEGG_INOSITOL_PHOSPHATE_METABOLISM	KEGG_INOSITOL_PHOSPHATE_METABOLISM		54	-0.34880063	-0.919211	0.61287624	0.82074976	1.0	5824	tags=26%, list=15%, signal=30%	
KEGG_WNT_SIGNALING_PATHWAY	KEGG_WNT_SIGNALING_PATHWAY		151	-0.30790645	-0.9176429	0.6626419	0.8160778	1.0	5183	tags=19%, list=13%, signal=22%	
KEGG_MELANOGENESIS	KEGG_MELANOGENESIS		101	-0.32053342	-0.9161074	0.6515883	0.8116992	1.0	5546	tags=25%, list=14%, signal=29%	
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM		32	-0.38025156	-0.9115291	0.6133739	0.8151229	1.0	5247	tags=19%, list=13%, signal=22%	
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM		24	-0.39748275	-0.90372366	0.6081448	0.8261838	1.0	6320	tags=42%, list=16%, signal=50%	
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE		15	-0.43629444	-0.8946458	0.6210458	0.8400868	1.0	6504	tags=40%, list=17%, signal=48%	
KEGG_SELENOAMINO_ACID_METABOLISM	KEGG_SELENOAMINO_ACID_METABOLISM		26	-0.3906619	-0.8913316	0.6305012	0.83980846	1.0	7176	tags=27%, list=18%, signal=33%	
KEGG_PEROXISOME	KEGG_PEROXISOME		78	-0.31382012	-0.86650634	0.73294705	0.890137	1.0	9131	tags=40%, list=23%, signal=52%	
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION		44	-0.34186378	-0.86469936	0.6967332	0.8855718	1.0	9435	tags=34%, list=24%, signal=45%	
KEGG_O_GLYCAN_BIOSYNTHESIS	KEGG_O_GLYCAN_BIOSYNTHESIS		30	-0.3616112	-0.8597368	0.696753	0.8884395	1.0	5820	tags=30%, list=15%, signal=35%	
KEGG_VIBRIO_CHOLERAE_INFECTION	KEGG_VIBRIO_CHOLERAE_INFECTION		54	-0.3237487	-0.85132116	0.7328094	0.8986732	1.0	5633	tags=19%, list=14%, signal=22%	
KEGG_PPAR_SIGNALING_PATHWAY	KEGG_PPAR_SIGNALING_PATHWAY		69	-0.30982956	-0.84863055	0.75389993	0.8961064	1.0	9915	tags=41%, list=25%, signal=54%	
KEGG_STEROID_HORMONE_BIOSYNTHESIS	KEGG_STEROID_HORMONE_BIOSYNTHESIS		55	-0.32119527	-0.8431136	0.7611982	0.899554	1.0	7814	tags=29%, list=20%, signal=36%	
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	KEGG_DRUG_METABOLISM_OTHER_ENZYMES		51	-0.3230769	-0.8407245	0.75049007	0.8962981	1.0	3890	tags=10%, list=10%, signal=11%	
KEGG_GLIOMA	KEGG_GLIOMA		65	-0.3084165	-0.8321413	0.7841687	0.9056592	1.0	4922	tags=23%, list=13%, signal=26%	
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	KEGG_ALPHA_LINOLENIC_ACID_METABOLISM		19	-0.37511435	-0.814666	0.7388575	0.9327562	1.0	9607	tags=32%, list=25%, signal=42%	
KEGG_GAP_JUNCTION	KEGG_GAP_JUNCTION		90	-0.27967906	-0.7901443	0.88315076	0.9703147	1.0	6705	tags=28%, list=17%, signal=33%	
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION		115	-0.26474836	-0.7673778	0.94199306	0.9997808	1.0	5546	tags=18%, list=14%, signal=21%	
KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG_STARCH_AND_SUCROSE_METABOLISM		52	-0.28703594	-0.7465685	0.90361786	1.0	1.0	8280	tags=27%, list=21%, signal=34%	
KEGG_PROSTATE_CANCER	KEGG_PROSTATE_CANCER		89	-0.2635553	-0.7401662	0.95170456	1.0	1.0	9435	tags=37%, list=24%, signal=49%	
KEGG_PYRUVATE_METABOLISM	KEGG_PYRUVATE_METABOLISM		40	-0.2949488	-0.73326564	0.903486	1.0	1.0	4477	tags=20%, list=11%, signal=23%	
KEGG_RIBOFLAVIN_METABOLISM	KEGG_RIBOFLAVIN_METABOLISM		16	-0.3512407	-0.7313832	0.8464031	1.0	1.0	4935	tags=19%, list=13%, signal=21%	
KEGG_LONG_TERM_DEPRESSION	KEGG_LONG_TERM_DEPRESSION		70	-0.26659116	-0.72547376	0.9495913	1.0	1.0	6103	tags=23%, list=16%, signal=27%	
KEGG_THYROID_CANCER	KEGG_THYROID_CANCER		29	-0.3069965	-0.7242216	0.8948005	1.0	1.0	8960	tags=31%, list=23%, signal=40%	
KEGG_NON_SMALL_CELL_LUNG_CANCER	KEGG_NON_SMALL_CELL_LUNG_CANCER		54	-0.27552584	-0.721265	0.9398289	0.9976702	1.0	10593	tags=44%, list=27%, signal=61%	
KEGG_PANCREATIC_CANCER	KEGG_PANCREATIC_CANCER		70	-0.26302558	-0.71550804	0.9631918	0.99476147	1.0	9368	tags=37%, list=24%, signal=49%	
KEGG_NITROGEN_METABOLISM	KEGG_NITROGEN_METABOLISM		23	-0.31448442	-0.7033497	0.9107702	0.9968431	1.0	3047	tags=13%, list=8%, signal=14%	
KEGG_OTHER_GLYCAN_DEGRADATION	KEGG_OTHER_GLYCAN_DEGRADATION		16	-0.33282524	-0.6941039	0.89820164	0.9954041	1.0	5392	tags=31%, list=14%, signal=36%	
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG		25	-0.2943202	-0.6762251	0.93763244	0.9979669	1.0	7913	tags=28%, list=20%, signal=35%	
KEGG_LONG_TERM_POTENTIATION	KEGG_LONG_TERM_POTENTIATION		70	-0.24014474	-0.65600705	0.9962008	0.9987819	1.0	9004	tags=29%, list=23%, signal=37%	
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS		135	-0.21793874	-0.64402205	0.9997538	0.9945953	1.0	10289	tags=33%, list=26%, signal=44%	
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	KEGG_CYSTEINE_AND_METHIONINE_METABOLISM		34	-0.25878176	-0.6298585	0.9828352	0.99030536	1.0	8000	tags=26%, list=20%, signal=33%	
