NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
WU_APOPTOSIS_BY_CDKN1A_VIA_TP53	WU_APOPTOSIS_BY_CDKN1A_VIA_TP53		53	-0.8182552	-2.4449732	0.0	0.0	0.0	3338	tags=72%, list=9%, signal=78%	
REACTOME_TELOMERE_MAINTENANCE	REACTOME_TELOMERE_MAINTENANCE		109	-0.7242813	-2.4443495	0.0	0.0	0.0	3444	tags=47%, list=9%, signal=51%	
BLANCO_MELO_BRONCHIAL_EPITHELIAL_CELLS_INFLUENZA_A_DEL_NS1_INFECTION_DN	BLANCO_MELO_BRONCHIAL_EPITHELIAL_CELLS_INFLUENZA_A_DEL_NS1_INFECTION_DN		187	-0.6788773	-2.4411507	0.0	0.0	0.0	3473	tags=59%, list=9%, signal=64%	
ODONNELL_TFRC_TARGETS_DN	ODONNELL_TFRC_TARGETS_DN		136	-0.7113492	-2.4388733	0.0	0.0	0.0	2945	tags=51%, list=8%, signal=55%	
TANG_SENESCENCE_TP53_TARGETS_DN	TANG_SENESCENCE_TP53_TARGETS_DN		56	-0.8145643	-2.432885	0.0	0.0	0.0	2307	tags=64%, list=6%, signal=68%	
REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION	REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION		87	-0.7528675	-2.4319808	0.0	0.0	0.0	2872	tags=43%, list=7%, signal=46%	
REACTOME_MEIOSIS	REACTOME_MEIOSIS		115	-0.7248421	-2.4280145	0.0	0.0	0.0	3665	tags=50%, list=9%, signal=55%	
REN_BOUND_BY_E2F	REN_BOUND_BY_E2F		62	-0.80531734	-2.423535	0.0	0.0	0.0	3700	tags=71%, list=10%, signal=78%	
CROONQUIST_NRAS_SIGNALING_DN	CROONQUIST_NRAS_SIGNALING_DN		70	-0.76739764	-2.4219062	0.0	0.0	0.0	3399	tags=69%, list=9%, signal=75%	
REACTOME_MITOTIC_SPINDLE_CHECKPOINT	REACTOME_MITOTIC_SPINDLE_CHECKPOINT		111	-0.7245817	-2.414745	0.0	0.0	0.0	7216	tags=68%, list=19%, signal=84%	
REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS	REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS		94	-0.7330946	-2.4125454	0.0	0.0	0.0	5468	tags=59%, list=14%, signal=68%	
REACTOME_RECOGNITION_AND_ASSOCIATION_OF_DNA_GLYCOSYLASE_WITH_SITE_CONTAINING_AN_AFFECTED_PURINE	REACTOME_RECOGNITION_AND_ASSOCIATION_OF_DNA_GLYCOSYLASE_WITH_SITE_CONTAINING_AN_AFFECTED_PURINE		52	-0.82129943	-2.4101102	0.0	0.0	0.0	1779	tags=52%, list=5%, signal=54%	
FISCHER_G2_M_CELL_CYCLE	FISCHER_G2_M_CELL_CYCLE		236	-0.6597252	-2.4100957	0.0	0.0	0.0	4193	tags=54%, list=11%, signal=60%	
ZHOU_CELL_CYCLE_GENES_IN_IR_RESPONSE_6HR	ZHOU_CELL_CYCLE_GENES_IN_IR_RESPONSE_6HR		84	-0.7455669	-2.40863	0.0	0.0	0.0	3444	tags=70%, list=9%, signal=77%	
BURTON_ADIPOGENESIS_3	BURTON_ADIPOGENESIS_3		102	-0.7230509	-2.4084795	0.0	0.0	0.0	3786	tags=69%, list=10%, signal=76%	
REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT	REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT		91	-0.7314435	-2.407291	0.0	0.0	0.0	5401	tags=57%, list=14%, signal=66%	
HORIUCHI_WTAP_TARGETS_DN	HORIUCHI_WTAP_TARGETS_DN		315	-0.63033056	-2.400028	0.0	0.0	0.0	6584	tags=56%, list=17%, signal=67%	
REACTOME_M_PHASE	REACTOME_M_PHASE		413	-0.6297617	-2.3968778	0.0	0.0	0.0	7216	tags=53%, list=19%, signal=64%	
REACTOME_HOMOLOGY_DIRECTED_REPAIR	REACTOME_HOMOLOGY_DIRECTED_REPAIR		134	-0.6896559	-2.3901784	0.0	0.0	0.0	5468	tags=54%, list=14%, signal=62%	
REACTOME_HCMV_LATE_EVENTS	REACTOME_HCMV_LATE_EVENTS		112	-0.7040587	-2.3882897	0.0	0.0	0.0	3597	tags=43%, list=9%, signal=47%	
YU_MYC_TARGETS_UP	YU_MYC_TARGETS_UP		43	-0.8461184	-2.3873796	0.0	0.0	0.0	3786	tags=79%, list=10%, signal=88%	
REACTOME_INHIBITION_OF_DNA_RECOMBINATION_AT_TELOMERE	REACTOME_INHIBITION_OF_DNA_RECOMBINATION_AT_TELOMERE		64	-0.77656037	-2.3824387	0.0	0.0	0.0	1779	tags=42%, list=5%, signal=44%	
PUJANA_BREAST_CANCER_WITH_BRCA1_MUTATED_UP	PUJANA_BREAST_CANCER_WITH_BRCA1_MUTATED_UP		55	-0.79687876	-2.3792338	0.0	0.0	0.0	4088	tags=73%, list=11%, signal=81%	
REACTOME_MITOTIC_PROPHASE	REACTOME_MITOTIC_PROPHASE		139	-0.686615	-2.3783383	0.0	0.0	0.0	3597	tags=42%, list=9%, signal=46%	
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION	REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION		107	-0.71021104	-2.3763971	0.0	0.0	0.0	5477	tags=47%, list=14%, signal=54%	
WP_RETINOBLASTOMA_GENE_IN_CANCER	WP_RETINOBLASTOMA_GENE_IN_CANCER		87	-0.7296738	-2.368843	0.0	0.0	0.0	4150	tags=64%, list=11%, signal=72%	
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS		103	-0.7201526	-2.3665712	0.0	0.0	0.0	6860	tags=57%, list=18%, signal=69%	
RHODES_UNDIFFERENTIATED_CANCER	RHODES_UNDIFFERENTIATED_CANCER		69	-0.7504999	-2.3606262	0.0	0.0	0.0	5672	tags=68%, list=15%, signal=80%	
REACTOME_MITOTIC_PROMETAPHASE	REACTOME_MITOTIC_PROMETAPHASE		203	-0.6562322	-2.3602679	0.0	0.0	0.0	7125	tags=59%, list=18%, signal=72%	
ODONNELL_TARGETS_OF_MYC_AND_TFRC_DN	ODONNELL_TARGETS_OF_MYC_AND_TFRC_DN		46	-0.8271387	-2.359099	0.0	0.0	0.0	4100	tags=72%, list=11%, signal=80%	
ZHAN_MULTIPLE_MYELOMA_PR_UP	ZHAN_MULTIPLE_MYELOMA_PR_UP		45	-0.82269675	-2.3521414	0.0	0.0	0.0	4088	tags=87%, list=11%, signal=97%	
REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION		105	-0.705587	-2.3507688	0.0	0.0	0.0	2937	tags=37%, list=8%, signal=40%	
REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION	REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION		59	-0.7776031	-2.34938	0.0	0.0	0.0	1779	tags=47%, list=5%, signal=50%	
REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION		102	-0.71268064	-2.3483388	0.0	0.0	0.0	2872	tags=38%, list=7%, signal=41%	
REACTOME_G2_M_CHECKPOINTS	REACTOME_G2_M_CHECKPOINTS		164	-0.6737227	-2.347856	0.0	0.0	0.0	7219	tags=58%, list=19%, signal=71%	
MOLENAAR_TARGETS_OF_CCND1_AND_CDK4_DN	MOLENAAR_TARGETS_OF_CCND1_AND_CDK4_DN		58	-0.7670642	-2.3345416	0.0	0.0	0.0	3433	tags=67%, list=9%, signal=74%	
SARRIO_EPITHELIAL_MESENCHYMAL_TRANSITION_UP	SARRIO_EPITHELIAL_MESENCHYMAL_TRANSITION_UP		165	-0.65694803	-2.334434	0.0	0.0	0.0	4256	tags=53%, list=11%, signal=60%	
SONG_TARGETS_OF_IE86_CMV_PROTEIN	SONG_TARGETS_OF_IE86_CMV_PROTEIN		55	-0.7743955	-2.333586	0.0	0.0	0.0	5401	tags=75%, list=14%, signal=86%	
LI_WILMS_TUMOR_VS_FETAL_KIDNEY_1_DN	LI_WILMS_TUMOR_VS_FETAL_KIDNEY_1_DN		163	-0.6565953	-2.3309965	0.0	0.0	0.0	6004	tags=58%, list=15%, signal=68%	
REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION	REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION		144	-0.6709948	-2.3291056	0.0	0.0	0.0	6834	tags=49%, list=18%, signal=60%	
REACTOME_MEIOTIC_SYNAPSIS	REACTOME_MEIOTIC_SYNAPSIS		75	-0.7470307	-2.3242037	0.0	0.0	0.0	3147	tags=47%, list=8%, signal=51%	
KAUFFMANN_MELANOMA_RELAPSE_UP	KAUFFMANN_MELANOMA_RELAPSE_UP		61	-0.7603849	-2.3209155	0.0	0.0	0.0	7367	tags=80%, list=19%, signal=99%	
FUJII_YBX1_TARGETS_DN	FUJII_YBX1_TARGETS_DN		194	-0.6560134	-2.3198137	0.0	0.0	0.0	4150	tags=55%, list=11%, signal=61%	
MARKEY_RB1_ACUTE_LOF_UP	MARKEY_RB1_ACUTE_LOF_UP		236	-0.6209294	-2.3189135	0.0	0.0	0.0	4265	tags=53%, list=11%, signal=59%	
FERREIRA_EWINGS_SARCOMA_UNSTABLE_VS_STABLE_UP	FERREIRA_EWINGS_SARCOMA_UNSTABLE_VS_STABLE_UP		163	-0.66440976	-2.3186202	0.0	0.0	0.0	6179	tags=60%, list=16%, signal=70%	
REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR	REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR		162	-0.6685631	-2.318163	0.0	0.0	0.0	7219	tags=60%, list=19%, signal=73%	
KAMMINGA_EZH2_TARGETS	KAMMINGA_EZH2_TARGETS		41	-0.81000215	-2.3163152	0.0	0.0	0.0	4077	tags=76%, list=10%, signal=84%	
REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION	REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION		126	-0.6887644	-2.3146436	0.0	0.0	0.0	7124	tags=64%, list=18%, signal=78%	
REACTOME_RMTS_METHYLATE_HISTONE_ARGININES	REACTOME_RMTS_METHYLATE_HISTONE_ARGININES		77	-0.7361053	-2.3015823	0.0	0.0	0.0	4472	tags=47%, list=12%, signal=53%	
CHICAS_RB1_TARGETS_GROWING	CHICAS_RB1_TARGETS_GROWING		242	-0.6225635	-2.299552	0.0	0.0	0.0	4150	tags=51%, list=11%, signal=57%	
LE_EGR2_TARGETS_UP	LE_EGR2_TARGETS_UP		111	-0.6825244	-2.2882066	0.0	0.0	0.0	4265	tags=64%, list=11%, signal=72%	
REACTOME_HCMV_EARLY_EVENTS	REACTOME_HCMV_EARLY_EVENTS		134	-0.659606	-2.2864199	0.0	0.0	0.0	6169	tags=47%, list=16%, signal=56%	
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS	REACTOME_SEPARATION_OF_SISTER_CHROMATIDS		191	-0.64171284	-2.2839413	0.0	0.0	0.0	7216	tags=59%, list=19%, signal=72%	
REACTOME_GENE_SILENCING_BY_RNA	REACTOME_GENE_SILENCING_BY_RNA		134	-0.6700184	-2.2815142	0.0	0.0	0.0	5898	tags=47%, list=15%, signal=55%	
REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ_	REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ_		65	-0.7283134	-2.2813706	0.0	0.0	0.0	3700	tags=49%, list=10%, signal=54%	
REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE	REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE		236	-0.618467	-2.2765207	0.0	0.0	0.0	7216	tags=55%, list=19%, signal=67%	
MANALO_HYPOXIA_DN	MANALO_HYPOXIA_DN		291	-0.6082179	-2.2735207	0.0	0.0	0.0	6860	tags=52%, list=18%, signal=63%	
REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE	REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE		73	-0.7203529	-2.2632952	0.0	0.0	0.0	4241	tags=47%, list=11%, signal=52%	
FARMER_BREAST_CANCER_CLUSTER_2	FARMER_BREAST_CANCER_CLUSTER_2		33	-0.82939255	-2.262992	0.0	0.0	0.0	1476	tags=70%, list=4%, signal=72%	
REACTOME_HATS_ACETYLATE_HISTONES	REACTOME_HATS_ACETYLATE_HISTONES		138	-0.6668329	-2.2616944	0.0	0.0	0.0	3499	tags=34%, list=9%, signal=37%	
REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX	REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX		88	-0.69239956	-2.2583196	0.0	0.0	0.0	2146	tags=38%, list=6%, signal=40%	
RHEIN_ALL_GLUCOCORTICOID_THERAPY_DN	RHEIN_ALL_GLUCOCORTICOID_THERAPY_DN		366	-0.5954495	-2.252993	0.0	0.0	0.0	8543	tags=67%, list=22%, signal=85%	
REICHERT_MITOSIS_LIN9_TARGETS	REICHERT_MITOSIS_LIN9_TARGETS		27	-0.8689407	-2.2490723	0.0	0.0	0.0	2518	tags=81%, list=6%, signal=87%	
REACTOME_BASE_EXCISION_REPAIR	REACTOME_BASE_EXCISION_REPAIR		87	-0.6979517	-2.2450087	0.0	0.0	0.0	3444	tags=46%, list=9%, signal=50%	
REACTOME_DNA_REPLICATION	REACTOME_DNA_REPLICATION		128	-0.6557678	-2.2446647	0.0	0.0	0.0	7219	tags=62%, list=19%, signal=76%	
PID_PLK1_PATHWAY	PID_PLK1_PATHWAY		46	-0.7490309	-2.2299747	0.0	0.0	0.0	3443	tags=54%, list=9%, signal=60%	
REACTOME_RHO_GTPASES_ACTIVATE_PKNS	REACTOME_RHO_GTPASES_ACTIVATE_PKNS		90	-0.69090027	-2.2276747	0.0	0.0	0.0	3772	tags=44%, list=10%, signal=49%	
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA		242	-0.6124356	-2.2231812	0.0	0.0	0.0	9412	tags=62%, list=24%, signal=81%	
BLUM_RESPONSE_TO_SALIRASIB_DN	BLUM_RESPONSE_TO_SALIRASIB_DN		341	-0.5928507	-2.2128568	0.0	0.0	0.0	4245	tags=48%, list=11%, signal=54%	
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS	REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS		126	-0.6495485	-2.2127862	0.0	0.0	0.0	7302	tags=51%, list=19%, signal=62%	
SHEDDEN_LUNG_CANCER_POOR_SURVIVAL_A6	SHEDDEN_LUNG_CANCER_POOR_SURVIVAL_A6		459	-0.5592538	-2.190764	0.0	0.0	0.0	4265	tags=44%, list=11%, signal=48%	
LINDGREN_BLADDER_CANCER_CLUSTER_3_UP	LINDGREN_BLADDER_CANCER_CLUSTER_3_UP		326	-0.5836093	-2.190696	0.0	0.0	0.0	6060	tags=52%, list=16%, signal=61%	
REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS	REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS		118	-0.6366178	-2.1843686	0.0	8.89542E-6	0.001	3537	tags=37%, list=9%, signal=41%	
REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION	REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION		94	-0.66795987	-2.1799972	0.0	8.815997E-6	0.001	2872	tags=39%, list=7%, signal=42%	
PID_AURORA_B_PATHWAY	PID_AURORA_B_PATHWAY		39	-0.7927027	-2.1775708	0.0	1.7524426E-5	0.002	4696	tags=72%, list=12%, signal=82%	
EGUCHI_CELL_CYCLE_RB1_TARGETS	EGUCHI_CELL_CYCLE_RB1_TARGETS		22	-0.864453	-2.169104	0.0	1.7370701E-5	0.002	3161	tags=86%, list=8%, signal=94%	
REACTOME_MRNA_SPLICING	REACTOME_MRNA_SPLICING		188	-0.610958	-2.1628175	0.0	1.7219652E-5	0.002	8979	tags=60%, list=23%, signal=78%	
BIDUS_METASTASIS_UP	BIDUS_METASTASIS_UP		219	-0.5982873	-2.1600883	0.0	1.7071206E-5	0.002	8195	tags=59%, list=21%, signal=75%	
REACTOME_S_PHASE	REACTOME_S_PHASE		162	-0.62008345	-2.1598916	0.0	1.69253E-5	0.002	7219	tags=59%, list=19%, signal=72%	
CHEMNITZ_RESPONSE_TO_PROSTAGLANDIN_E2_UP	CHEMNITZ_RESPONSE_TO_PROSTAGLANDIN_E2_UP		145	-0.6203349	-2.154543	0.0	2.5297219E-5	0.003	6164	tags=59%, list=16%, signal=70%	
MITSIADES_RESPONSE_TO_APLIDIN_DN	MITSIADES_RESPONSE_TO_APLIDIN_DN		249	-0.5868677	-2.1503668	0.0	2.5084637E-5	0.003	7295	tags=52%, list=19%, signal=63%	
ZHANG_BREAST_CANCER_PROGENITORS_UP	ZHANG_BREAST_CANCER_PROGENITORS_UP		430	-0.5542779	-2.142384	0.0	3.295113E-5	0.004	8721	tags=59%, list=22%, signal=75%	
REACTOME_REPRODUCTION	REACTOME_REPRODUCTION		141	-0.6215074	-2.1381607	0.0	3.267881E-5	0.004	3743	tags=43%, list=10%, signal=47%	
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX		33	-0.7878115	-2.1223385	0.0	4.074739E-5	0.005	4150	tags=73%, list=11%, signal=81%	
REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS	REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS		88	-0.64494604	-2.1209993	0.0	4.041611E-5	0.005	7216	tags=58%, list=19%, signal=71%	
REACTOME_DNA_REPAIR	REACTOME_DNA_REPAIR		327	-0.56500787	-2.120835	0.0	4.009017E-5	0.005	7219	tags=49%, list=19%, signal=59%	
