NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION		23	-0.5689073	-1.275386	0.14448924	0.28491807	1.0	6666	tags=35%, list=17%, signal=42%	
KEGG_CHEMOKINE_SIGNALING_PATHWAY	KEGG_CHEMOKINE_SIGNALING_PATHWAY		187	-0.408124	-1.2616712	0.042633567	0.30684873	1.0	9232	tags=36%, list=24%, signal=47%	
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY		79	-0.44904894	-1.2464813	0.099352054	0.3330258	1.0	8921	tags=35%, list=23%, signal=46%	
KEGG_INSULIN_SIGNALING_PATHWAY	KEGG_INSULIN_SIGNALING_PATHWAY		137	-0.4155049	-1.2425545	0.07613926	0.33424956	1.0	9231	tags=42%, list=24%, signal=54%	
KEGG_PPAR_SIGNALING_PATHWAY	KEGG_PPAR_SIGNALING_PATHWAY		69	-0.45175415	-1.2297754	0.11929716	0.35676312	1.0	7509	tags=38%, list=19%, signal=47%	
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION		68	-0.45273942	-1.2284362	0.13030116	0.3521795	1.0	4865	tags=29%, list=12%, signal=34%	
KEGG_JAK_STAT_SIGNALING_PATHWAY	KEGG_JAK_STAT_SIGNALING_PATHWAY		150	-0.40331084	-1.2179309	0.09196378	0.3702131	1.0	8647	tags=31%, list=22%, signal=39%	
KEGG_ERBB_SIGNALING_PATHWAY	KEGG_ERBB_SIGNALING_PATHWAY		87	-0.4249613	-1.2060113	0.13055387	0.39187497	1.0	8948	tags=46%, list=23%, signal=59%	
KEGG_O_GLYCAN_BIOSYNTHESIS	KEGG_O_GLYCAN_BIOSYNTHESIS		30	-0.51344675	-1.205948	0.1912008	0.3841963	1.0	3773	tags=37%, list=10%, signal=41%	
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	KEGG_ALPHA_LINOLENIC_ACID_METABOLISM		19	-0.5598238	-1.2044063	0.19493583	0.38044372	1.0	6023	tags=26%, list=15%, signal=31%	
KEGG_HISTIDINE_METABOLISM	KEGG_HISTIDINE_METABOLISM		29	-0.51204383	-1.2022737	0.19857192	0.3782387	1.0	4264	tags=34%, list=11%, signal=39%	
KEGG_ADHERENS_JUNCTION	KEGG_ADHERENS_JUNCTION		73	-0.43270022	-1.1847831	0.16349109	0.41392377	1.0	9662	tags=44%, list=25%, signal=58%	
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	KEGG_CYSTEINE_AND_METHIONINE_METABOLISM		34	-0.4839141	-1.1796249	0.20841552	0.41915748	1.0	7805	tags=38%, list=20%, signal=48%	
KEGG_FOCAL_ADHESION	KEGG_FOCAL_ADHESION		199	-0.37878615	-1.1779794	0.111474514	0.41570914	1.0	3236	tags=21%, list=8%, signal=23%	
KEGG_CHRONIC_MYELOID_LEUKEMIA	KEGG_CHRONIC_MYELOID_LEUKEMIA		73	-0.42662594	-1.1739569	0.17672548	0.41844523	1.0	10076	tags=53%, list=26%, signal=72%	
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	KEGG_NEUROTROPHIN_SIGNALING_PATHWAY		126	-0.39386946	-1.1610765	0.15875755	0.44416285	1.0	8921	tags=44%, list=23%, signal=56%	
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS		135	-0.38917354	-1.155492	0.16133638	0.45121372	1.0	9687	tags=38%, list=25%, signal=50%	
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM		83	-0.41091526	-1.1546606	0.19859885	0.4456995	1.0	3377	tags=24%, list=9%, signal=26%	
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM		31	-0.48390943	-1.1466846	0.24848485	0.45827803	1.0	6009	tags=32%, list=15%, signal=38%	
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS		96	-0.3962393	-1.137252	0.21015137	0.47483882	1.0	10233	tags=43%, list=26%, signal=58%	
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE		15	-0.5580077	-1.1335801	0.2996053	0.4768815	1.0	3773	tags=40%, list=10%, signal=44%	
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS		15	-0.55249774	-1.1275048	0.2996067	0.48571998	1.0	4622	tags=33%, list=12%, signal=38%	
KEGG_VIBRIO_CHOLERAE_INFECTION	KEGG_VIBRIO_CHOLERAE_INFECTION		54	-0.42651594	-1.1232306	0.24619772	0.4897463	1.0	7725	tags=44%, list=20%, signal=55%	
KEGG_HEDGEHOG_SIGNALING_PATHWAY	KEGG_HEDGEHOG_SIGNALING_PATHWAY		56	-0.42368373	-1.1212697	0.26271713	0.48755416	1.0	5119	tags=32%, list=13%, signal=37%	
KEGG_MTOR_SIGNALING_PATHWAY	KEGG_MTOR_SIGNALING_PATHWAY		52	-0.42736655	-1.1119819	0.2671167	0.5047695	1.0	9742	tags=48%, list=25%, signal=64%	
KEGG_LINOLEIC_ACID_METABOLISM	KEGG_LINOLEIC_ACID_METABOLISM		29	-0.4745517	-1.1095088	0.30594227	0.5035905	1.0	6969	tags=31%, list=18%, signal=38%	
KEGG_DILATED_CARDIOMYOPATHY	KEGG_DILATED_CARDIOMYOPATHY		90	-0.385698	-1.096199	0.2757991	0.53237903	1.0	3377	tags=23%, list=9%, signal=25%	
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	KEGG_GLYCEROPHOSPHOLIPID_METABOLISM		77	-0.39620337	-1.0938562	0.2802315	0.5310549	1.0	10001	tags=42%, list=26%, signal=56%	
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION		44	-0.42321706	-1.0746053	0.33710408	0.57688135	1.0	8845	tags=50%, list=23%, signal=65%	
KEGG_SMALL_CELL_LUNG_CANCER	KEGG_SMALL_CELL_LUNG_CANCER		84	-0.3811208	-1.0742047	0.3110224	0.5699119	1.0	3756	tags=25%, list=10%, signal=28%	
KEGG_LEISHMANIA_INFECTION	KEGG_LEISHMANIA_INFECTION		70	-0.39233416	-1.0741853	0.31325302	0.5620307	1.0	3820	tags=24%, list=10%, signal=27%	
KEGG_GLIOMA	KEGG_GLIOMA		65	-0.39669174	-1.0735244	0.32166302	0.55615455	1.0	9033	tags=45%, list=23%, signal=58%	
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM		76	-0.38858545	-1.0693076	0.32378048	0.5599555	1.0	8309	tags=36%, list=21%, signal=45%	
KEGG_CELL_ADHESION_MOLECULES_CAMS	KEGG_CELL_ADHESION_MOLECULES_CAMS		129	-0.35746935	-1.0625985	0.31581953	0.5704973	1.0	3193	tags=18%, list=8%, signal=19%	
KEGG_GLUTATHIONE_METABOLISM	KEGG_GLUTATHIONE_METABOLISM		49	-0.40860474	-1.0577734	0.3454137	0.5757287	1.0	3897	tags=22%, list=10%, signal=25%	
KEGG_STEROID_BIOSYNTHESIS	KEGG_STEROID_BIOSYNTHESIS		17	-0.5064935	-1.0561534	0.38578856	0.5726451	1.0	7661	tags=53%, list=20%, signal=66%	
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	KEGG_AMINOACYL_TRNA_BIOSYNTHESIS		41	-0.42154613	-1.053646	0.3665261	0.57190347	1.0	11298	tags=56%, list=29%, signal=79%	
KEGG_BASAL_CELL_CARCINOMA	KEGG_BASAL_CELL_CARCINOMA		55	-0.39831913	-1.0474347	0.37352094	0.5811787	1.0	5119	tags=38%, list=13%, signal=44%	
KEGG_WNT_SIGNALING_PATHWAY	KEGG_WNT_SIGNALING_PATHWAY		151	-0.34750128	-1.0474087	0.34410754	0.57396877	1.0	3836	tags=23%, list=10%, signal=25%	
KEGG_PROSTATE_CANCER	KEGG_PROSTATE_CANCER		89	-0.36825794	-1.0436182	0.3659118	0.57750547	1.0	9033	tags=42%, list=23%, signal=54%	
KEGG_N_GLYCAN_BIOSYNTHESIS	KEGG_N_GLYCAN_BIOSYNTHESIS		46	-0.40883967	-1.0427302	0.3825547	0.57276326	1.0	4809	tags=20%, list=12%, signal=22%	
KEGG_CARDIAC_MUSCLE_CONTRACTION	KEGG_CARDIAC_MUSCLE_CONTRACTION		79	-0.3709714	-1.0379101	0.3843779	0.57905805	1.0	5145	tags=20%, list=13%, signal=23%	
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC		74	-0.37511382	-1.0341678	0.38334355	0.58208644	1.0	3377	tags=26%, list=9%, signal=28%	
KEGG_TRYPTOPHAN_METABOLISM	KEGG_TRYPTOPHAN_METABOLISM		39	-0.41413844	-1.0318915	0.39854833	0.5812986	1.0	3117	tags=23%, list=8%, signal=25%	
KEGG_OXIDATIVE_PHOSPHORYLATION	KEGG_OXIDATIVE_PHOSPHORYLATION		132	-0.3460197	-1.029744	0.38904655	0.58010733	1.0	11009	tags=37%, list=28%, signal=51%	
KEGG_APOPTOSIS	KEGG_APOPTOSIS		86	-0.36126792	-1.0211644	0.40419707	0.59548455	1.0	7437	tags=36%, list=19%, signal=44%	
KEGG_MELANOGENESIS	KEGG_MELANOGENESIS		101	-0.3524845	-1.0138012	0.4232695	0.6078056	1.0	4136	tags=26%, list=11%, signal=29%	
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	KEGG_GLYCOSAMINOGLYCAN_DEGRADATION		21	-0.4571707	-1.0097748	0.4379712	0.61148566	1.0	8432	tags=48%, list=22%, signal=61%	
KEGG_ACUTE_MYELOID_LEUKEMIA	KEGG_ACUTE_MYELOID_LEUKEMIA		57	-0.3821231	-1.0077113	0.43825817	0.6099762	1.0	8931	tags=44%, list=23%, signal=57%	
KEGG_TYPE_II_DIABETES_MELLITUS	KEGG_TYPE_II_DIABETES_MELLITUS		47	-0.39289865	-1.0069773	0.44180065	0.6050814	1.0	8921	tags=34%, list=23%, signal=44%	
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES		15	-0.4929056	-0.99621236	0.46716103	0.6260941	1.0	8280	tags=60%, list=21%, signal=76%	
KEGG_INOSITOL_PHOSPHATE_METABOLISM	KEGG_INOSITOL_PHOSPHATE_METABOLISM		54	-0.37548795	-0.9847125	0.47620538	0.64902896	1.0	3630	tags=20%, list=9%, signal=22%	
KEGG_GALACTOSE_METABOLISM	KEGG_GALACTOSE_METABOLISM		26	-0.42308396	-0.9754735	0.4905983	0.6660553	1.0	4848	tags=19%, list=12%, signal=22%	
KEGG_RENIN_ANGIOTENSIN_SYSTEM	KEGG_RENIN_ANGIOTENSIN_SYSTEM		17	-0.4616234	-0.9645097	0.51282054	0.6874025	1.0	6360	tags=35%, list=16%, signal=42%	
KEGG_THYROID_CANCER	KEGG_THYROID_CANCER		29	-0.405001	-0.95590836	0.52547556	0.70251805	1.0	8329	tags=52%, list=21%, signal=66%	
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	KEGG_GLYCOLYSIS_GLUCONEOGENESIS		62	-0.35483733	-0.9537984	0.54548347	0.70063955	1.0	8962	tags=40%, list=23%, signal=52%	
KEGG_STEROID_HORMONE_BIOSYNTHESIS	KEGG_STEROID_HORMONE_BIOSYNTHESIS		55	-0.3606697	-0.9509543	0.54652643	0.70087224	1.0	7875	tags=25%, list=20%, signal=32%	
KEGG_REGULATION_OF_AUTOPHAGY	KEGG_REGULATION_OF_AUTOPHAGY		35	-0.39210802	-0.95018005	0.53218883	0.69571966	1.0	10040	tags=29%, list=26%, signal=38%	
KEGG_ALZHEIMERS_DISEASE	KEGG_ALZHEIMERS_DISEASE		166	-0.30975342	-0.9463659	0.59505755	0.6983545	1.0	9773	tags=35%, list=25%, signal=46%	
KEGG_ENDOMETRIAL_CANCER	KEGG_ENDOMETRIAL_CANCER		52	-0.35592642	-0.92916775	0.59183675	0.73536766	1.0	8921	tags=40%, list=23%, signal=52%	
KEGG_NON_SMALL_CELL_LUNG_CANCER	KEGG_NON_SMALL_CELL_LUNG_CANCER		54	-0.34334105	-0.90026563	0.65	0.80242866	1.0	8921	tags=39%, list=23%, signal=50%	
KEGG_CALCIUM_SIGNALING_PATHWAY	KEGG_CALCIUM_SIGNALING_PATHWAY		177	-0.29175532	-0.8962362	0.7359535	0.8048518	1.0	7428	tags=28%, list=19%, signal=34%	
KEGG_PANCREATIC_CANCER	KEGG_PANCREATIC_CANCER		70	-0.32958144	-0.8954335	0.66460013	0.7991443	1.0	3894	tags=17%, list=10%, signal=19%	
KEGG_TYROSINE_METABOLISM	KEGG_TYROSINE_METABOLISM		42	-0.35267818	-0.8918275	0.6442531	0.80047035	1.0	3951	tags=29%, list=10%, signal=32%	
KEGG_HUNTINGTONS_DISEASE	KEGG_HUNTINGTONS_DISEASE		181	-0.28693524	-0.88618356	0.7680155	0.80677587	1.0	10678	tags=38%, list=27%, signal=52%	
KEGG_PRIMARY_IMMUNODEFICIENCY	KEGG_PRIMARY_IMMUNODEFICIENCY		35	-0.36500794	-0.8843465	0.65856093	0.80375445	1.0	1415	tags=11%, list=4%, signal=12%	
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS		16	-0.4304257	-0.8824743	0.625	0.8008332	1.0	6029	tags=31%, list=15%, signal=37%	
KEGG_BASAL_TRANSCRIPTION_FACTORS	KEGG_BASAL_TRANSCRIPTION_FACTORS		35	-0.3512082	-0.8504335	0.7176471	0.8688023	1.0	9314	tags=34%, list=24%, signal=45%	
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE		22	-0.38150185	-0.84002507	0.6974271	0.88480455	1.0	8836	tags=45%, list=23%, signal=59%	
KEGG_GNRH_SIGNALING_PATHWAY	KEGG_GNRH_SIGNALING_PATHWAY		101	-0.28980955	-0.8355319	0.84231114	0.8866696	1.0	10076	tags=40%, list=26%, signal=53%	
KEGG_PYRUVATE_METABOLISM	KEGG_PYRUVATE_METABOLISM		40	-0.33517516	-0.82749814	0.7676011	0.89658177	1.0	3576	tags=20%, list=9%, signal=22%	
KEGG_LONG_TERM_DEPRESSION	KEGG_LONG_TERM_DEPRESSION		70	-0.2953981	-0.8082491	0.8474629	0.92734265	1.0	9079	tags=34%, list=23%, signal=45%	
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	KEGG_DRUG_METABOLISM_OTHER_ENZYMES		51	-0.31109947	-0.8070602	0.8265014	0.92147386	1.0	7256	tags=20%, list=19%, signal=24%	
KEGG_PENTOSE_PHOSPHATE_PATHWAY	KEGG_PENTOSE_PHOSPHATE_PATHWAY		27	-0.3478393	-0.8067039	0.7658569	0.9140753	1.0	8903	tags=37%, list=23%, signal=48%	
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS		53	-0.30853686	-0.80309117	0.84267914	0.9128631	1.0	7653	tags=32%, list=20%, signal=40%	
KEGG_TASTE_TRANSDUCTION	KEGG_TASTE_TRANSDUCTION		51	-0.30731496	-0.8019013	0.8353092	0.90713	1.0	7846	tags=27%, list=20%, signal=34%	
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM		32	-0.32079682	-0.77259094	0.84141415	0.94749993	1.0	7901	tags=31%, list=20%, signal=39%	
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE		26	-0.33327904	-0.76340526	0.8368159	0.9525752	1.0	2649	tags=15%, list=7%, signal=16%	
KEGG_PARKINSONS_DISEASE	KEGG_PARKINSONS_DISEASE		129	-0.25099012	-0.74877286	0.98811936	0.9631405	1.0	11545	tags=36%, list=30%, signal=50%	
KEGG_P53_SIGNALING_PATHWAY	KEGG_P53_SIGNALING_PATHWAY		68	-0.26625076	-0.72985125	0.96453017	0.97531015	1.0	3698	tags=18%, list=9%, signal=19%	
KEGG_PROTEIN_EXPORT	KEGG_PROTEIN_EXPORT		24	-0.31476083	-0.70722497	0.90826964	0.98521864	1.0	11332	tags=50%, list=29%, signal=70%	
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS		22	-0.29277048	-0.64585966	0.95805144	1.0	1.0	7220	tags=32%, list=18%, signal=39%	
KEGG_OTHER_GLYCAN_DEGRADATION	KEGG_OTHER_GLYCAN_DEGRADATION		16	-0.3083858	-0.6352878	0.95191294	0.9989745	1.0	8280	tags=38%, list=21%, signal=48%	
KEGG_CITRATE_CYCLE_TCA_CYCLE	KEGG_CITRATE_CYCLE_TCA_CYCLE		31	-0.24470153	-0.5835865	0.99736583	0.9974905	1.0	10760	tags=39%, list=28%, signal=53%	
