NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY		108	0.35820222	1.1427481	0.15053764	0.59712714	1.0	7285	tags=37%, list=19%, signal=45%	
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY		132	0.34610814	1.1270362	0.15443176	0.6296085	1.0	8042	tags=35%, list=21%, signal=44%	
KEGG_RENAL_CELL_CARCINOMA	KEGG_RENAL_CELL_CARCINOMA		70	0.37886176	1.1234177	0.21668312	0.6188475	1.0	8450	tags=51%, list=22%, signal=65%	
KEGG_PATHWAYS_IN_CANCER	KEGG_PATHWAYS_IN_CANCER		324	0.31243855	1.1173902	0.100862645	0.6184604	1.0	4634	tags=25%, list=12%, signal=28%	
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY		75	0.36459294	1.0993649	0.24378109	0.66189295	1.0	8042	tags=41%, list=21%, signal=52%	
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY		62	0.37361026	1.09595	0.24852362	0.6513836	1.0	8120	tags=44%, list=21%, signal=55%	
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY		79	0.3595468	1.0937628	0.24470232	0.6377232	1.0	8042	tags=38%, list=21%, signal=48%	
KEGG_ENDOMETRIAL_CANCER	KEGG_ENDOMETRIAL_CANCER		52	0.3854698	1.0930594	0.26414213	0.6195973	1.0	5180	tags=37%, list=13%, signal=42%	
KEGG_REGULATION_OF_AUTOPHAGY	KEGG_REGULATION_OF_AUTOPHAGY		35	0.4182478	1.0895395	0.29061458	0.6123786	1.0	4016	tags=17%, list=10%, signal=19%	
KEGG_MTOR_SIGNALING_PATHWAY	KEGG_MTOR_SIGNALING_PATHWAY		52	0.38416845	1.0843556	0.29223529	0.6115874	1.0	5180	tags=35%, list=13%, signal=40%	
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY		67	0.36592868	1.0818318	0.27750492	0.60239863	1.0	8230	tags=43%, list=21%, signal=55%	
KEGG_GLIOMA	KEGG_GLIOMA		65	0.36550292	1.0732877	0.28856447	0.6124327	1.0	8513	tags=42%, list=22%, signal=53%	
KEGG_SMALL_CELL_LUNG_CANCER	KEGG_SMALL_CELL_LUNG_CANCER		84	0.35016647	1.0698814	0.2785642	0.6062862	1.0	7321	tags=40%, list=19%, signal=50%	
KEGG_LINOLEIC_ACID_METABOLISM	KEGG_LINOLEIC_ACID_METABOLISM		29	0.4230319	1.069141	0.32687107	0.59212154	1.0	6693	tags=31%, list=17%, signal=37%	
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON		213	0.30811343	1.0589323	0.2519496	0.6097243	1.0	5180	tags=26%, list=13%, signal=30%	
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT		37	0.39579183	1.0584385	0.33238637	0.5956502	1.0	4852	tags=38%, list=12%, signal=43%	
KEGG_ERBB_SIGNALING_PATHWAY	KEGG_ERBB_SIGNALING_PATHWAY		87	0.34319368	1.056725	0.31159055	0.58615565	1.0	7740	tags=40%, list=20%, signal=50%	
KEGG_DNA_REPLICATION	KEGG_DNA_REPLICATION		36	0.3965121	1.0474995	0.35126287	0.601086	1.0	4693	tags=36%, list=12%, signal=41%	
KEGG_CHEMOKINE_SIGNALING_PATHWAY	KEGG_CHEMOKINE_SIGNALING_PATHWAY		187	0.2989704	1.017938	0.36862528	0.6854987	1.0	5862	tags=24%, list=15%, signal=28%	
KEGG_BASE_EXCISION_REPAIR	KEGG_BASE_EXCISION_REPAIR		35	0.3777801	0.99898213	0.43611112	0.73659676	1.0	3989	tags=31%, list=10%, signal=35%	
KEGG_TYPE_II_DIABETES_MELLITUS	KEGG_TYPE_II_DIABETES_MELLITUS		47	0.35609797	0.99414015	0.4425917	0.73739153	1.0	8183	tags=40%, list=21%, signal=51%	
KEGG_MAPK_SIGNALING_PATHWAY	KEGG_MAPK_SIGNALING_PATHWAY		267	0.28163224	0.9933134	0.45771143	0.72408456	1.0	8122	tags=34%, list=21%, signal=42%	
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM		24	0.41374168	0.9926031	0.4450678	0.71070975	1.0	4313	tags=33%, list=11%, signal=37%	
KEGG_MISMATCH_REPAIR	KEGG_MISMATCH_REPAIR		23	0.40913555	0.986195	0.4536498	0.7176673	1.0	4693	tags=39%, list=12%, signal=44%	
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS		96	0.31475604	0.9860734	0.46180904	0.70316434	1.0	8042	tags=42%, list=21%, signal=52%	
KEGG_TGF_BETA_SIGNALING_PATHWAY	KEGG_TGF_BETA_SIGNALING_PATHWAY		86	0.31902066	0.980385	0.48490945	0.70785975	1.0	8256	tags=40%, list=21%, signal=50%	
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY		54	0.33909413	0.9751854	0.4827075	0.71116835	1.0	4695	tags=24%, list=12%, signal=27%	
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	KEGG_GLYCOLYSIS_GLUCONEOGENESIS		62	0.32782322	0.9599789	0.5178659	0.74852735	1.0	5091	tags=24%, list=13%, signal=28%	
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION		42	0.3470742	0.9530892	0.51587665	0.75767887	1.0	5706	tags=26%, list=15%, signal=31%	
KEGG_LYSINE_DEGRADATION	KEGG_LYSINE_DEGRADATION		44	0.3466176	0.9497423	0.5261642	0.754913	1.0	9097	tags=48%, list=23%, signal=62%	
KEGG_PANCREATIC_CANCER	KEGG_PANCREATIC_CANCER		70	0.3176748	0.9496385	0.5601427	0.7413024	1.0	8450	tags=41%, list=22%, signal=53%	
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION		44	0.33992276	0.93973356	0.5499763	0.7603855	1.0	7081	tags=27%, list=18%, signal=33%	
KEGG_NON_SMALL_CELL_LUNG_CANCER	KEGG_NON_SMALL_CELL_LUNG_CANCER		54	0.3246069	0.92932194	0.5859031	0.78166527	1.0	8447	tags=41%, list=22%, signal=52%	
KEGG_DORSO_VENTRAL_AXIS_FORMATION	KEGG_DORSO_VENTRAL_AXIS_FORMATION		24	0.37978026	0.9182991	0.59094906	0.80511796	1.0	1565	tags=21%, list=4%, signal=22%	
KEGG_NITROGEN_METABOLISM	KEGG_NITROGEN_METABOLISM		23	0.37769926	0.9000872	0.6039783	0.85193735	1.0	8032	tags=43%, list=21%, signal=55%	
KEGG_APOPTOSIS	KEGG_APOPTOSIS		86	0.2907984	0.89574575	0.73770493	0.8513018	1.0	5562	tags=27%, list=14%, signal=31%	
KEGG_INSULIN_SIGNALING_PATHWAY	KEGG_INSULIN_SIGNALING_PATHWAY		137	0.2738536	0.8951124	0.7859859	0.8390994	1.0	5434	tags=23%, list=14%, signal=27%	
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	KEGG_CYSTEINE_AND_METHIONINE_METABOLISM		34	0.33903438	0.8864282	0.66526216	0.852017	1.0	8008	tags=50%, list=20%, signal=63%	
KEGG_ABC_TRANSPORTERS	KEGG_ABC_TRANSPORTERS		44	0.3156152	0.87142813	0.7125411	0.8821477	1.0	5990	tags=32%, list=15%, signal=38%	
KEGG_P53_SIGNALING_PATHWAY	KEGG_P53_SIGNALING_PATHWAY		68	0.29178748	0.8620711	0.7883284	0.89434665	1.0	8674	tags=34%, list=22%, signal=43%	
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY		102	0.27242142	0.8560915	0.86482334	0.8962674	1.0	8192	tags=34%, list=21%, signal=43%	
KEGG_HEDGEHOG_SIGNALING_PATHWAY	KEGG_HEDGEHOG_SIGNALING_PATHWAY		56	0.28941837	0.8319976	0.8440191	0.94091594	1.0	8892	tags=34%, list=23%, signal=44%	
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM		31	0.32141542	0.82799613	0.7861781	0.93524444	1.0	7243	tags=32%, list=19%, signal=40%	
KEGG_ONE_CARBON_POOL_BY_FOLATE	KEGG_ONE_CARBON_POOL_BY_FOLATE		17	0.36190075	0.81216896	0.7484472	0.95280254	1.0	1547	tags=12%, list=4%, signal=12%	
KEGG_LONG_TERM_DEPRESSION	KEGG_LONG_TERM_DEPRESSION		70	0.26820117	0.7945753	0.93793106	0.9687893	1.0	8413	tags=33%, list=22%, signal=42%	
KEGG_RIBOFLAVIN_METABOLISM	KEGG_RIBOFLAVIN_METABOLISM		16	0.34870112	0.7637323	0.81674707	0.9946796	1.0	6857	tags=38%, list=18%, signal=45%	
KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG_STARCH_AND_SUCROSE_METABOLISM		52	0.2614419	0.7408645	0.97953355	1.0	1.0	10184	tags=27%, list=26%, signal=36%	
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION		68	0.24854328	0.73754734	0.99265426	0.9898329	1.0	5319	tags=26%, list=14%, signal=31%	
KEGG_TRYPTOPHAN_METABOLISM	KEGG_TRYPTOPHAN_METABOLISM		39	0.27233592	0.72788906	0.9610209	0.982587	1.0	7693	tags=31%, list=20%, signal=38%	
KEGG_BETA_ALANINE_METABOLISM	KEGG_BETA_ALANINE_METABOLISM		22	0.27334276	0.64438194	0.98331076	0.9954646	1.0	7224	tags=32%, list=18%, signal=39%	
