NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
JECHLINGER_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_DN	JECHLINGER_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_DN		62	0.69830275	1.8789228	0.0	0.001566499	0.061	4897	tags=56%, list=13%, signal=64%	
SENGUPTA_NASOPHARYNGEAL_CARCINOMA_DN	SENGUPTA_NASOPHARYNGEAL_CARCINOMA_DN		358	0.5727133	1.8724225	0.0	0.0018559138	0.073	3595	tags=30%, list=9%, signal=32%	
REACTOME_DECTIN_2_FAMILY	REACTOME_DECTIN_2_FAMILY		26	0.81542885	1.8721268	0.0	0.0018202232	0.073	5182	tags=46%, list=13%, signal=53%	
LEONARD_HYPOXIA	LEONARD_HYPOXIA		41	0.7523942	1.8696778	0.0016286644	0.0019522302	0.08	4316	tags=56%, list=11%, signal=63%	
GU_PDEF_TARGETS_DN	GU_PDEF_TARGETS_DN		40	0.74830365	1.8658813	0.0	0.0020789837	0.086	3005	tags=40%, list=8%, signal=43%	
MENSE_HYPOXIA_UP	MENSE_HYPOXIA_UP		97	0.6513115	1.8652928	0.0	0.0020641815	0.086	8885	tags=63%, list=23%, signal=81%	
FUJII_YBX1_TARGETS_UP	FUJII_YBX1_TARGETS_UP		43	0.7380949	1.8632815	0.0	0.0021847063	0.093	3724	tags=56%, list=10%, signal=62%	
DALESSIO_TSA_RESPONSE	DALESSIO_TSA_RESPONSE		25	0.81112564	1.8611735	0.0	0.0022114557	0.096	4199	tags=48%, list=11%, signal=54%	
BLANCO_MELO_COVID19_SARS_COV_2_LOW_MOI_INFECTION_A594_ACE2_EXPRESSING_CELLS_UP	BLANCO_MELO_COVID19_SARS_COV_2_LOW_MOI_INFECTION_A594_ACE2_EXPRESSING_CELLS_UP		170	0.60530436	1.8572705	0.0	0.0023686269	0.103	3373	tags=38%, list=9%, signal=41%	
LEI_MYB_TARGETS	LEI_MYB_TARGETS		321	0.5738849	1.8565089	0.0	0.0023711142	0.105	4191	tags=34%, list=11%, signal=37%	
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_DN	CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_DN		140	0.61166227	1.8551638	0.0	0.0024149646	0.108	3755	tags=42%, list=10%, signal=46%	
GENTILE_UV_LOW_DOSE_UP	GENTILE_UV_LOW_DOSE_UP		25	0.8025834	1.8548038	0.0016920473	0.0023958394	0.109	4398	tags=52%, list=11%, signal=59%	
SANA_TNF_SIGNALING_UP	SANA_TNF_SIGNALING_UP		83	0.6595847	1.854168	0.0	0.0024804072	0.114	4884	tags=51%, list=13%, signal=58%	
LIM_MAMMARY_STEM_CELL_DN	LIM_MAMMARY_STEM_CELL_DN		415	0.56140596	1.8539332	0.0	0.0024616017	0.115	4872	tags=36%, list=13%, signal=40%	
REACTOME_DEFECTIVE_GALNT3_CAUSES_FAMILIAL_HYPERPHOSPHATEMIC_TUMORAL_CALCINOSIS_HFTC_	REACTOME_DEFECTIVE_GALNT3_CAUSES_FAMILIAL_HYPERPHOSPHATEMIC_TUMORAL_CALCINOSIS_HFTC_		16	0.9005961	1.8530723	0.0	0.0024624078	0.117	1074	tags=44%, list=3%, signal=45%	
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL		191	0.6031152	1.8443788	0.0	0.0028898695	0.137	4555	tags=26%, list=12%, signal=30%	
BHAT_ESR1_TARGETS_NOT_VIA_AKT1_DN	BHAT_ESR1_TARGETS_NOT_VIA_AKT1_DN		88	0.6535814	1.8392189	0.0	0.003188521	0.153	4177	tags=43%, list=11%, signal=48%	
WAMUNYOKOLI_OVARIAN_CANCER_GRADES_1_2_UP	WAMUNYOKOLI_OVARIAN_CANCER_GRADES_1_2_UP		139	0.6113143	1.8384591	0.0	0.0032351569	0.158	7587	tags=50%, list=20%, signal=62%	
CREIGHTON_AKT1_SIGNALING_VIA_MTOR_UP	CREIGHTON_AKT1_SIGNALING_VIA_MTOR_UP		34	0.7541073	1.835328	0.0	0.0035034947	0.172	4365	tags=65%, list=11%, signal=73%	
TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_DUCTAL_NORMAL_DN	TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_DUCTAL_NORMAL_DN		91	0.6474191	1.8340342	0.0	0.0035444042	0.177	3927	tags=40%, list=10%, signal=44%	
NAGASHIMA_EGF_SIGNALING_UP	NAGASHIMA_EGF_SIGNALING_UP		57	0.695213	1.8307668	0.0	0.0038173825	0.193	3644	tags=46%, list=9%, signal=50%	
PLASARI_TGFB1_TARGETS_1HR_UP	PLASARI_TGFB1_TARGETS_1HR_UP		33	0.76285005	1.8306168	0.0	0.0037815406	0.194	3738	tags=64%, list=10%, signal=70%	
PHONG_TNF_TARGETS_UP	PHONG_TNF_TARGETS_UP		63	0.68107235	1.8285939	0.0	0.0038855814	0.203	3871	tags=57%, list=10%, signal=63%	
PHONG_TNF_RESPONSE_VIA_P38_PARTIAL	PHONG_TNF_RESPONSE_VIA_P38_PARTIAL		163	0.6015572	1.8279165	0.0	0.0038848636	0.206	3966	tags=44%, list=10%, signal=48%	
HUPER_BREAST_BASAL_VS_LUMINAL_DN	HUPER_BREAST_BASAL_VS_LUMINAL_DN		58	0.69107664	1.8264902	0.0	0.003917255	0.209	3821	tags=47%, list=10%, signal=52%	
COULOUARN_TEMPORAL_TGFB1_SIGNATURE_DN	COULOUARN_TEMPORAL_TGFB1_SIGNATURE_DN		138	0.610677	1.8232398	0.0	0.004116435	0.221	7744	tags=54%, list=20%, signal=68%	
MEBARKI_HCC_PROGENITOR_WNT_DN	MEBARKI_HCC_PROGENITOR_WNT_DN		92	0.63861626	1.8219346	0.0	0.004260599	0.23	2503	tags=32%, list=6%, signal=34%	
SAGIV_CD24_TARGETS_DN	SAGIV_CD24_TARGETS_DN		45	0.7100144	1.8213234	0.0	0.0042546378	0.232	4009	tags=49%, list=10%, signal=54%	
PEREZ_TP53_AND_TP63_TARGETS	PEREZ_TP53_AND_TP63_TARGETS		206	0.5839743	1.8207718	0.0	0.0042804056	0.236	3582	tags=36%, list=9%, signal=39%	
CROMER_METASTASIS_DN	CROMER_METASTASIS_DN		77	0.64636016	1.819387	0.0	0.004369601	0.244	3806	tags=39%, list=10%, signal=43%	
RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_POORLY_DN	RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_POORLY_DN		379	0.55161524	1.8189993	0.0	0.004330944	0.244	4839	tags=37%, list=12%, signal=41%	
VANHARANTA_UTERINE_FIBROID_DN	VANHARANTA_UTERINE_FIBROID_DN		67	0.66120017	1.8189977	0.0	0.004277475	0.244	7987	tags=64%, list=21%, signal=81%	
SEKI_INFLAMMATORY_RESPONSE_LPS_UP	SEKI_INFLAMMATORY_RESPONSE_LPS_UP		78	0.65551203	1.8185827	0.0	0.0042403084	0.245	3871	tags=45%, list=10%, signal=50%	
RODRIGUES_NTN1_TARGETS_DN	RODRIGUES_NTN1_TARGETS_DN		159	0.5913387	1.817439	0.0	0.0042650946	0.246	7665	tags=54%, list=20%, signal=67%	
WINNEPENNINCKX_MELANOMA_METASTASIS_DN	WINNEPENNINCKX_MELANOMA_METASTASIS_DN		45	0.7202977	1.8149202	0.0	0.0044092517	0.253	3023	tags=38%, list=8%, signal=41%	
AMIT_SERUM_RESPONSE_240_MCF10A	AMIT_SERUM_RESPONSE_240_MCF10A		57	0.6921292	1.8116894	0.0	0.004563992	0.266	4867	tags=49%, list=13%, signal=56%	
BURTON_ADIPOGENESIS_PEAK_AT_2HR	BURTON_ADIPOGENESIS_PEAK_AT_2HR		46	0.7114684	1.8106117	0.0	0.004672737	0.274	4835	tags=61%, list=12%, signal=69%	
MISHRA_CARCINOMA_ASSOCIATED_FIBROBLAST_DN	MISHRA_CARCINOMA_ASSOCIATED_FIBROBLAST_DN		23	0.82057875	1.809797	0.0	0.004719331	0.278	2827	tags=61%, list=7%, signal=66%	
LI_WILMS_TUMOR_VS_FETAL_KIDNEY_1_UP	LI_WILMS_TUMOR_VS_FETAL_KIDNEY_1_UP		183	0.5867025	1.8095316	0.0	0.004751826	0.281	4875	tags=43%, list=13%, signal=49%	
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING	REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING		111	0.61907125	1.8042103	0.0	0.0053206016	0.313	3166	tags=34%, list=8%, signal=37%	
CROMER_TUMORIGENESIS_DN	CROMER_TUMORIGENESIS_DN		49	0.6973114	1.8033317	0.0	0.005359065	0.317	3084	tags=39%, list=8%, signal=42%	
CHARAFE_BREAST_CANCER_LUMINAL_VS_BASAL_UP	CHARAFE_BREAST_CANCER_LUMINAL_VS_BASAL_UP		384	0.550176	1.8007898	0.0	0.005591406	0.325	4907	tags=35%, list=13%, signal=40%	
GHANDHI_DIRECT_IRRADIATION_DN	GHANDHI_DIRECT_IRRADIATION_DN		35	0.7285662	1.7997036	0.0016778524	0.0056265416	0.331	3868	tags=46%, list=10%, signal=51%	
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	REACTOME_CELL_CELL_JUNCTION_ORGANIZATION		65	0.66674054	1.7989718	0.0	0.0056062657	0.333	4312	tags=40%, list=11%, signal=45%	
ROY_WOUND_BLOOD_VESSEL_DN	ROY_WOUND_BLOOD_VESSEL_DN		22	0.8102436	1.7983018	0.0016750419	0.005639985	0.338	3084	tags=55%, list=8%, signal=59%	
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_6	YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_6		76	0.64671165	1.7950971	0.0	0.0060842624	0.356	4097	tags=46%, list=11%, signal=51%	
SMID_BREAST_CANCER_RELAPSE_IN_PLEURA_DN	SMID_BREAST_CANCER_RELAPSE_IN_PLEURA_DN		32	0.7523865	1.7940321	0.0	0.0061527495	0.361	2706	tags=34%, list=7%, signal=37%	
WP_PRIMARY_FOCAL_SEGMENTAL_GLOMERULOSCLEROSIS_FSGS	WP_PRIMARY_FOCAL_SEGMENTAL_GLOMERULOSCLEROSIS_FSGS		72	0.64423895	1.7891489	0.0	0.00681893	0.399	4475	tags=42%, list=12%, signal=47%	
MEBARKI_HCC_PROGENITOR_WNT_DN_CTNNB1_INDEPENDENT	MEBARKI_HCC_PROGENITOR_WNT_DN_CTNNB1_INDEPENDENT		17	0.85548925	1.7868899	0.0016835016	0.0071346387	0.419	2358	tags=47%, list=6%, signal=50%	
VART_KSHV_INFECTION_ANGIOGENIC_MARKERS_UP	VART_KSHV_INFECTION_ANGIOGENIC_MARKERS_UP		162	0.5863979	1.7843033	0.0	0.0073928414	0.436	4550	tags=38%, list=12%, signal=43%	
GROSS_ELK3_TARGETS_DN	GROSS_ELK3_TARGETS_DN		33	0.73463696	1.7837223	0.0	0.0074709314	0.446	3718	tags=52%, list=10%, signal=57%	
PECE_MAMMARY_STEM_CELL_UP	PECE_MAMMARY_STEM_CELL_UP		138	0.59053296	1.7835329	0.0	0.007409706	0.446	10440	tags=57%, list=27%, signal=78%	
BLUM_RESPONSE_TO_SALIRASIB_UP	BLUM_RESPONSE_TO_SALIRASIB_UP		245	0.56472015	1.7825418	0.0	0.0074358317	0.453	8422	tags=51%, list=22%, signal=64%	
WINTER_HYPOXIA_METAGENE	WINTER_HYPOXIA_METAGENE		242	0.5639762	1.7810612	0.0	0.007669497	0.469	3718	tags=32%, list=10%, signal=35%	
SWEET_KRAS_ONCOGENIC_SIGNATURE	SWEET_KRAS_ONCOGENIC_SIGNATURE		87	0.63674545	1.7799929	0.0	0.007777889	0.476	8836	tags=59%, list=23%, signal=76%	
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY		71	0.6535043	1.7785501	0.00155521	0.007895629	0.481	4597	tags=30%, list=12%, signal=33%	
DORN_ADENOVIRUS_INFECTION_48HR_DN	DORN_ADENOVIRUS_INFECTION_48HR_DN		39	0.72032046	1.7776182	0.0	0.007975543	0.489	4314	tags=44%, list=11%, signal=49%	
DORN_ADENOVIRUS_INFECTION_12HR_UP	DORN_ADENOVIRUS_INFECTION_12HR_UP		28	0.75989723	1.7760946	0.0	0.008124904	0.501	3873	tags=61%, list=10%, signal=67%	
AMIT_EGF_RESPONSE_40_HELA	AMIT_EGF_RESPONSE_40_HELA		42	0.7104213	1.7757944	0.0017182131	0.008096486	0.503	3359	tags=43%, list=9%, signal=47%	
PEREZ_TP63_TARGETS	PEREZ_TP63_TARGETS		353	0.54307085	1.7723912	0.0	0.008531173	0.525	4142	tags=34%, list=11%, signal=38%	
REACTOME_NGF_STIMULATED_TRANSCRIPTION	REACTOME_NGF_STIMULATED_TRANSCRIPTION		39	0.71607214	1.7716454	0.0	0.008545559	0.532	4835	tags=46%, list=12%, signal=53%	
ZHU_CMV_8_HR_UP	ZHU_CMV_8_HR_UP		41	0.70438933	1.7695845	0.0	0.0088647185	0.55	3582	tags=39%, list=9%, signal=43%	
WP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_IN_COLORECTAL_CANCER	WP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_IN_COLORECTAL_CANCER		161	0.581515	1.7687813	0.0	0.009033502	0.556	3807	tags=33%, list=10%, signal=36%	
WP_SELENIUM_MICRONUTRIENT_NETWORK	WP_SELENIUM_MICRONUTRIENT_NETWORK		90	0.62402344	1.7686392	0.0	0.008976047	0.556	4932	tags=32%, list=13%, signal=37%	
HARRIS_HYPOXIA	HARRIS_HYPOXIA		80	0.63466835	1.7685587	0.0	0.008919748	0.557	6579	tags=54%, list=17%, signal=65%	
HALMOS_CEBPA_TARGETS_DN	HALMOS_CEBPA_TARGETS_DN		45	0.7006024	1.7684737	0.0	0.008853287	0.557	5199	tags=56%, list=13%, signal=64%	
MCMURRAY_TP53_HRAS_COOPERATION_RESPONSE_DN	MCMURRAY_TP53_HRAS_COOPERATION_RESPONSE_DN		67	0.64780587	1.7684214	0.0	0.008787807	0.558	2658	tags=34%, list=7%, signal=37%	
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING	REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING		71	0.64272755	1.768163	0.0	0.00876662	0.559	10118	tags=68%, list=26%, signal=91%	
ONDER_CDH1_TARGETS_1_UP	ONDER_CDH1_TARGETS_1_UP		139	0.5950941	1.7680364	0.0	0.008713528	0.561	3873	tags=36%, list=10%, signal=40%	
BHAT_ESR1_TARGETS_VIA_AKT1_DN	BHAT_ESR1_TARGETS_VIA_AKT1_DN		82	0.6303867	1.7670094	0.0014947683	0.0087886695	0.567	3540	tags=39%, list=9%, signal=43%	
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_8	YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_8		50	0.6783434	1.7666558	0.0	0.008789215	0.571	4809	tags=42%, list=12%, signal=48%	
DOANE_BREAST_CANCER_ESR1_UP	DOANE_BREAST_CANCER_ESR1_UP		111	0.6080184	1.7655679	0.0	0.008841248	0.574	4319	tags=42%, list=11%, signal=47%	
REACTOME_CELL_JUNCTION_ORGANIZATION	REACTOME_CELL_JUNCTION_ORGANIZATION		92	0.6312411	1.7647924	0.0	0.008872262	0.578	4438	tags=39%, list=11%, signal=44%	
LANDIS_BREAST_CANCER_PROGRESSION_UP	LANDIS_BREAST_CANCER_PROGRESSION_UP		46	0.6930672	1.7642022	0.0	0.008882609	0.583	4191	tags=50%, list=11%, signal=56%	
JI_METASTASIS_REPRESSED_BY_STK11	JI_METASTASIS_REPRESSED_BY_STK11		25	0.7696075	1.7635276	0.0	0.008933162	0.591	2649	tags=48%, list=7%, signal=51%	
ISSAEVA_MLL2_TARGETS	ISSAEVA_MLL2_TARGETS		60	0.6503368	1.761222	0.0	0.009295987	0.61	3476	tags=47%, list=9%, signal=51%	
SCHUETZ_BREAST_CANCER_DUCTAL_INVASIVE_DN	SCHUETZ_BREAST_CANCER_DUCTAL_INVASIVE_DN		85	0.6338165	1.7608743	0.0	0.009312194	0.612	4653	tags=45%, list=12%, signal=51%	
SCHAEFFER_PROSTATE_DEVELOPMENT_48HR_UP	SCHAEFFER_PROSTATE_DEVELOPMENT_48HR_UP		451	0.5314338	1.7600667	0.0	0.0093584005	0.617	4932	tags=32%, list=13%, signal=37%	
